user_id,cart_value,items,time_of_day,user_history,offer_shown,reward
1544,7782.14,Earbuds,morning,10,20% discount,1
1545,1477.64,Wristband,morning,7,Free Shipping,0
1546,3018.42,Backpack,night,2,Free Shipping,0
1547,9321.96,Cushion|Wristband,evening,1,Free Shipping,0
1548,3822.63,Puma Sneakers,evening,1,10% discount,0
1549,18494.37,T-Shirt|Phone Case|Coffee Mug,night,5,Free Shipping,1
1550,15347.54,Nike Shoes|Puma Sneakers|Cushion,morning,10,5% discount,0
1551,9797.91,Nike Shoes,afternoon,4,Free Shipping,0
1552,2490.02,Earbuds,night,3,5% discount,0
1553,2505.0,Sports Cap,morning,5,Free Shipping,0
1554,10113.24,Puma Sneakers|Earbuds,night,5,5% discount,1
1555,6993.87,Coffee Mug,night,1,Free Shipping,1
1556,2964.8,Adidas Running Shoes|Earbuds,evening,1,10% discount,1
1557,7256.2,Wristband,night,7,20% discount,0
1558,17019.15,Puma Sneakers|Cushion,evening,2,5% discount,0
1559,14571.44,Wristband|Coffee Mug,evening,1,10% discount,0
1560,2007.96,Backpack,morning,7,Free Shipping,0
1561,10185.81,Earbuds|Puma Sneakers,morning,1,5% discount,1
1562,4582.71,Backpack,evening,10,5% discount,1
1563,6905.17,Jacket,afternoon,7,20% discount,1
1564,4513.15,Phone Case,evening,7,20% discount,0
1565,13901.5,Puma Sneakers|Backpack|Jeans,night,10,10% discount,0
1566,12439.01,Nike Shoes|Backpack|Earbuds,afternoon,3,20% discount,1
1567,8554.9,Jeans,morning,10,10% discount,0
1568,10653.0,T-Shirt|T-Shirt,morning,0,5% discount,0
1569,11385.2,Coffee Mug|Backpack,morning,9,20% discount,0
1570,9681.41,T-Shirt|Wristband,evening,0,10% discount,0
1571,17156.77,Backpack|Adidas Running Shoes,afternoon,2,10% discount,0
1572,11286.96,Cushion|Adidas Running Shoes,afternoon,9,5% discount,1
1573,3539.93,Nike Shoes,night,0,20% discount,0
1574,8078.26,Coffee Mug,morning,10,Free Shipping,0
1575,1833.69,Phone Case,morning,5,20% discount,0
1576,3183.26,Puma Sneakers,night,3,Free Shipping,0
1577,9311.31,Phone Case,night,6,Free Shipping,0
1578,9263.53,Jeans,morning,1,Free Shipping,1
1579,9734.98,Sports Cap,morning,3,5% discount,0
1580,6712.77,Wristband,afternoon,8,10% discount,1
1581,2379.61,Puma Sneakers,night,8,20% discount,1
1582,4374.64,T-Shirt,night,0,10% discount,0
1583,13876.77,Earbuds|Puma Sneakers,night,3,10% discount,0
1584,3876.32,Jacket,evening,6,10% discount,1
1585,4028.25,Earbuds,morning,7,5% discount,0
1586,11907.76,Sports Cap|Cushion,morning,6,Free Shipping,0
1587,19373.89,Coffee Mug|Cushion|Wristband,evening,3,20% discount,1
1588,8990.33,Backpack,morning,8,10% discount,1
1589,7467.77,Backpack,evening,2,Free Shipping,1
1590,2524.44,Jeans,night,0,10% discount,0
1591,12133.16,Jeans|Wristband,evening,6,10% discount,0
1592,5604.86,Adidas Running Shoes,night,10,20% discount,1
1593,8869.89,Nike Shoes|Jeans,night,6,10% discount,1
1594,1016.58,Sports Cap,evening,4,10% discount,0
1595,4618.08,Jeans,afternoon,0,20% discount,0
1596,12757.86,Sports Cap|Jacket|Backpack,afternoon,10,20% discount,0
1597,9503.53,T-Shirt,morning,9,10% discount,1
1598,4670.68,Wristband,afternoon,8,5% discount,1
1599,7138.36,Earbuds,morning,0,10% discount,1
1600,14438.38,Cushion|Nike Shoes|Cushion,morning,1,Free Shipping,0
1601,1626.32,Puma Sneakers,evening,8,20% discount,0
1602,5969.96,Jeans|Phone Case,morning,3,20% discount,1
1603,12205.4,Jeans|Coffee Mug|Cushion,afternoon,5,Free Shipping,0
1604,5833.75,Coffee Mug,afternoon,8,5% discount,1
1605,3377.52,Sports Cap,evening,3,20% discount,1
1606,2872.43,Nike Shoes,evening,4,10% discount,0
1607,6102.54,Cushion,night,4,Free Shipping,0
1608,13568.98,Nike Shoes|Coffee Mug,evening,5,Free Shipping,0
1609,5169.73,Nike Shoes,morning,0,10% discount,0
1610,9463.47,T-Shirt,afternoon,0,5% discount,1
1611,10987.2,Phone Case|Adidas Running Shoes,night,6,5% discount,0
1612,2721.03,Cushion,evening,6,10% discount,0
1613,8488.88,Wristband,morning,10,Free Shipping,1
1614,11363.53,Puma Sneakers|Cushion,evening,8,10% discount,0
1615,8489.92,Sports Cap,night,6,20% discount,1
1616,8107.33,Adidas Running Shoes,night,2,20% discount,0
1617,11296.01,Jeans|Cushion,evening,8,10% discount,0
1618,4923.68,Nike Shoes,night,2,20% discount,0
1619,13537.83,Nike Shoes|Puma Sneakers,night,8,Free Shipping,1
1620,7623.25,T-Shirt,evening,2,5% discount,0
1621,4431.3,Sports Cap,evening,0,10% discount,0
1622,2374.34,Earbuds,morning,8,5% discount,0
1623,6402.98,Adidas Running Shoes,morning,7,20% discount,0
1624,3212.12,Sports Cap,morning,10,Free Shipping,1
1625,3123.35,Adidas Running Shoes,afternoon,5,Free Shipping,0
1626,2665.09,Backpack,evening,0,5% discount,1
1627,8263.36,Sports Cap,morning,5,Free Shipping,0
1628,15358.08,Jacket|Phone Case,night,0,10% discount,0
1629,8285.43,Wristband,morning,5,5% discount,0
1630,10273.4,Phone Case|Nike Shoes,morning,1,20% discount,1
1631,2555.51,Wristband,afternoon,8,Free Shipping,0
1632,9845.76,Puma Sneakers|Sports Cap,evening,9,5% discount,0
1633,11809.62,Jacket|T-Shirt|Coffee Mug,afternoon,3,10% discount,1
1634,6913.03,Cushion,evening,10,20% discount,0
1635,5509.23,Phone Case,night,10,5% discount,1
1636,4198.45,Sports Cap,evening,6,10% discount,0
1637,4077.3,Earbuds,night,6,5% discount,1
1638,13359.11,Jeans|T-Shirt,evening,8,20% discount,1
1639,12144.21,Earbuds|Earbuds|Nike Shoes,evening,6,10% discount,1
1640,4571.13,Jeans,afternoon,2,10% discount,0
1641,1089.17,Phone Case,night,9,Free Shipping,0
1642,7047.19,Wristband,morning,10,10% discount,0
1643,11131.7,Puma Sneakers|T-Shirt,afternoon,2,Free Shipping,0
1644,9142.31,Wristband,afternoon,2,20% discount,1
1645,7349.51,T-Shirt,morning,7,20% discount,1
1646,15900.98,Phone Case|Jacket,night,4,10% discount,0
1647,7864.77,Jeans,night,8,5% discount,0
1648,2931.9,Nike Shoes,evening,0,Free Shipping,0
1649,12899.08,Cushion|Phone Case,afternoon,3,20% discount,0
1650,11740.39,T-Shirt|Nike Shoes,night,6,10% discount,1
1651,14527.94,T-Shirt|Phone Case,night,7,Free Shipping,0
1652,5578.05,Phone Case,morning,0,Free Shipping,1
1653,11478.48,Backpack|Jeans,evening,10,10% discount,1
1654,14237.08,Jacket|Coffee Mug,night,6,5% discount,0
1655,7828.36,Jacket|T-Shirt,evening,5,10% discount,1
1656,16005.54,Earbuds|Sports Cap,afternoon,10,Free Shipping,1
1657,13953.35,Phone Case|Nike Shoes|T-Shirt,morning,2,Free Shipping,1
1658,12744.92,Backpack|Phone Case|Wristband,night,8,Free Shipping,0
1659,3851.36,Puma Sneakers,afternoon,5,10% discount,0
1660,3695.95,Nike Shoes,morning,10,10% discount,0
1661,14684.63,Backpack|Sports Cap,evening,8,20% discount,1
1662,2008.29,Nike Shoes,night,3,5% discount,0
1663,11643.04,T-Shirt|Phone Case,afternoon,4,20% discount,1
1664,8801.78,Phone Case,night,7,Free Shipping,1
1665,4566.59,Cushion,afternoon,10,20% discount,0
1666,4207.61,Cushion,afternoon,2,Free Shipping,0
1667,8725.92,Jeans,afternoon,2,Free Shipping,0
1668,16074.34,Coffee Mug|Cushion,evening,9,10% discount,0
1669,3119.87,Adidas Running Shoes,evening,9,10% discount,0
1670,3561.83,Phone Case,night,1,5% discount,1
1671,16393.28,Coffee Mug|Puma Sneakers,afternoon,1,5% discount,0
1672,10379.16,Phone Case|Jeans,evening,2,5% discount,1
1673,8343.08,Phone Case,night,6,10% discount,0
1674,16724.35,Earbuds|Backpack,morning,1,20% discount,1
1675,1691.71,Phone Case,evening,9,20% discount,1
1676,3483.46,Nike Shoes|Earbuds,evening,3,10% discount,1
1677,6637.03,Nike Shoes,morning,7,10% discount,0
1678,8894.15,Puma Sneakers,evening,9,10% discount,0
1679,7679.48,Sports Cap,afternoon,2,Free Shipping,0
1680,2513.02,Phone Case,afternoon,5,5% discount,0
1681,9552.28,Jeans,night,4,10% discount,1
1682,6864.98,Adidas Running Shoes,afternoon,6,Free Shipping,1
1683,1893.95,Puma Sneakers,evening,10,10% discount,0
1684,12840.82,Wristband|Coffee Mug,evening,2,10% discount,0
1685,2273.91,Coffee Mug,evening,10,Free Shipping,0
1686,2960.21,Puma Sneakers,afternoon,6,10% discount,1
1687,9819.33,Sports Cap,afternoon,7,10% discount,1
1688,10637.67,Jacket|Phone Case|Phone Case,morning,7,10% discount,1
1689,3663.53,T-Shirt,morning,4,10% discount,0
1690,3666.44,Earbuds,night,3,10% discount,0
1691,9013.85,Puma Sneakers,evening,5,20% discount,1
1692,8882.37,T-Shirt,night,6,20% discount,0
1693,1046.05,Cushion,night,6,20% discount,0
1694,17376.19,Phone Case|Backpack,afternoon,10,Free Shipping,0
1695,9661.75,Sports Cap,night,5,5% discount,0
1696,4987.51,Coffee Mug,night,3,5% discount,0
1697,8734.14,Jacket,afternoon,4,Free Shipping,0
1698,6937.06,Earbuds|Adidas Running Shoes,evening,3,Free Shipping,1
1699,7856.99,Cushion|T-Shirt,night,3,20% discount,0
1700,23973.54,Puma Sneakers|Jeans|Adidas Running Shoes,night,4,10% discount,1
1701,5095.62,Sports Cap,afternoon,10,20% discount,1
1702,8158.52,Nike Shoes,night,1,5% discount,0
1703,15259.88,Backpack|Adidas Running Shoes,night,3,Free Shipping,0
1704,6269.76,Coffee Mug|Earbuds,evening,6,10% discount,1
1705,5981.28,Backpack,afternoon,4,5% discount,0
1706,15013.05,Puma Sneakers|Cushion|T-Shirt,afternoon,10,5% discount,0
1707,7766.57,T-Shirt|Phone Case,morning,9,10% discount,1
1708,4293.55,Puma Sneakers,evening,8,10% discount,0
1709,2427.86,Backpack,evening,4,10% discount,0
1710,8186.3,Nike Shoes,night,10,Free Shipping,0
1711,7343.44,Coffee Mug|Nike Shoes,morning,9,10% discount,1
1712,9910.96,Adidas Running Shoes|Backpack,afternoon,2,Free Shipping,1
1713,5568.41,Phone Case|Phone Case,morning,10,10% discount,0
1714,7150.21,T-Shirt,afternoon,0,10% discount,0
1715,17429.15,Earbuds|Phone Case,night,6,10% discount,0
1716,9909.52,T-Shirt,evening,8,10% discount,0
1717,5196.97,Adidas Running Shoes,morning,10,10% discount,0
1718,15823.59,Coffee Mug|Cushion,night,9,20% discount,1
1719,9115.43,Earbuds,night,9,Free Shipping,0
1720,15854.48,Wristband|Jeans,night,10,10% discount,1
1721,1511.43,Adidas Running Shoes,afternoon,10,Free Shipping,0
1722,6869.99,Jeans,evening,2,Free Shipping,0
1723,11091.47,T-Shirt|Jacket,morning,1,Free Shipping,0
1724,11046.42,Puma Sneakers|Cushion,afternoon,8,10% discount,1
1725,3036.34,Jacket,evening,8,20% discount,0
1726,1801.54,Wristband,night,0,20% discount,0
1727,6172.55,T-Shirt,evening,10,20% discount,0
1728,10802.68,Backpack|Phone Case,night,2,Free Shipping,1
1729,3706.96,Backpack,evening,1,Free Shipping,1
1730,16246.54,Coffee Mug|Jacket|Backpack,morning,6,5% discount,0
1731,1285.62,Jeans,afternoon,6,5% discount,0
1732,9578.52,Puma Sneakers,morning,9,Free Shipping,0
1733,6355.41,Jacket,morning,1,10% discount,0
1734,18633.22,Phone Case|Backpack,evening,8,10% discount,0
1735,9038.34,T-Shirt,afternoon,4,10% discount,1
1736,4814.28,Jeans|Adidas Running Shoes,morning,8,20% discount,0
1737,10762.46,Earbuds|Wristband,night,0,Free Shipping,1
1738,7488.51,Backpack,night,5,10% discount,1
1739,15127.22,Cushion|Cushion,night,8,5% discount,0
1740,5861.2,Wristband,night,9,5% discount,1
1741,6368.02,Nike Shoes,night,4,Free Shipping,1
1742,8640.14,Sports Cap|Wristband,night,7,5% discount,0
1743,11990.5,Wristband|Coffee Mug,morning,5,10% discount,1
1744,5538.43,Nike Shoes,evening,10,5% discount,0
1745,5979.45,Phone Case|Nike Shoes,night,9,10% discount,0
1746,2309.61,Sports Cap,night,10,Free Shipping,0
1747,15653.77,Earbuds|Jacket,afternoon,7,5% discount,0
1748,6385.5,T-Shirt,morning,5,20% discount,1
1749,7687.86,Phone Case,afternoon,10,10% discount,0
1750,6190.85,Coffee Mug,afternoon,1,5% discount,0
1751,8084.23,Adidas Running Shoes,afternoon,9,10% discount,0
1752,5527.0,Jacket,evening,8,20% discount,1
1753,12367.54,Jacket|Jacket|Cushion,morning,10,10% discount,1
1754,9269.24,Backpack,afternoon,7,5% discount,1
1755,2080.06,Puma Sneakers,night,3,5% discount,0
1756,7630.02,Jacket,afternoon,6,5% discount,0
1757,18556.0,Sports Cap|Nike Shoes,afternoon,9,20% discount,1
1758,12615.23,Sports Cap|Puma Sneakers|Cushion,afternoon,0,20% discount,1
1759,10891.82,Adidas Running Shoes|Earbuds,morning,10,10% discount,1
1760,9841.88,Cushion|Backpack,afternoon,1,20% discount,1
1761,9061.71,T-Shirt,morning,5,10% discount,1
1762,2253.97,Phone Case,morning,6,Free Shipping,1
1763,15263.24,Puma Sneakers|Phone Case|Puma Sneakers,evening,9,5% discount,0
1764,13232.82,Jeans|Sports Cap|Backpack,morning,7,20% discount,0
1765,9803.1,Jeans,morning,8,Free Shipping,0
1766,10386.79,T-Shirt|Jeans,evening,1,5% discount,0
1767,4465.7,Nike Shoes,evening,5,20% discount,0
1768,5666.61,Jeans|T-Shirt,evening,4,10% discount,0
1769,12305.84,Jeans|Cushion,night,2,Free Shipping,0
1770,7914.4,Jeans,morning,6,10% discount,1
1771,7748.87,Adidas Running Shoes,evening,9,20% discount,1
1772,1447.83,Phone Case,evening,10,5% discount,0
1773,6429.4,Jacket,afternoon,3,5% discount,0
1774,8574.64,Jacket,night,7,5% discount,0
1775,9416.84,Puma Sneakers|Sports Cap,morning,8,20% discount,0
1776,5490.98,Jeans,morning,6,10% discount,0
1777,3020.02,Coffee Mug,afternoon,2,20% discount,0
1778,2859.02,Cushion,evening,2,20% discount,1
1779,1871.54,Phone Case,morning,4,Free Shipping,0
1780,3769.21,Jeans|Coffee Mug,night,1,Free Shipping,0
1781,19274.58,Coffee Mug|Nike Shoes|Backpack,night,0,20% discount,0
1782,1081.61,Jacket,evening,10,20% discount,0
1783,23041.23,Backpack|Jacket|Cushion,evening,5,Free Shipping,0
1784,10060.86,Coffee Mug|T-Shirt,afternoon,4,5% discount,0
1785,2883.4,Coffee Mug,morning,7,5% discount,0
1786,8947.69,Jacket,afternoon,0,20% discount,1
1787,7269.82,Backpack,afternoon,10,20% discount,1
1788,2681.98,Puma Sneakers,evening,3,5% discount,0
1789,8431.97,Coffee Mug|Cushion,evening,7,Free Shipping,0
1790,6614.04,Backpack,morning,10,10% discount,0
1791,8513.79,T-Shirt|Phone Case,night,1,Free Shipping,0
1792,5862.55,Adidas Running Shoes|Cushion,afternoon,1,5% discount,1
1793,8313.66,Earbuds,afternoon,8,5% discount,0
1794,1198.58,Puma Sneakers,evening,2,20% discount,0
1795,4050.19,Puma Sneakers,morning,9,10% discount,0
1796,5387.83,Nike Shoes,morning,0,10% discount,1
1797,7906.78,Coffee Mug|Adidas Running Shoes,evening,6,10% discount,1
1798,7909.11,Adidas Running Shoes,night,9,10% discount,0
1799,6456.15,Wristband,morning,4,10% discount,1
1800,4010.66,Nike Shoes,morning,7,Free Shipping,0
1801,1142.26,Jacket,afternoon,2,Free Shipping,0
1802,12109.86,Wristband|Cushion,evening,1,Free Shipping,1
1803,7997.81,Cushion,night,2,20% discount,1
1804,3397.79,Wristband,morning,5,10% discount,0
1805,6046.44,Coffee Mug,night,9,10% discount,1
1806,1734.6,Earbuds,afternoon,7,20% discount,0
1807,16611.08,Wristband|Nike Shoes|Coffee Mug,evening,1,5% discount,0
1808,9409.72,Nike Shoes,morning,9,20% discount,0
1809,2785.98,Cushion,morning,3,Free Shipping,0
1810,1058.38,Jeans,night,2,20% discount,1
1811,9324.42,Sports Cap|Sports Cap|Cushion,evening,6,20% discount,0
1812,11260.68,Jacket|Jeans,morning,2,5% discount,0
1813,5922.51,Wristband,evening,0,20% discount,1
1814,26278.32,Puma Sneakers|Phone Case|Adidas Running Shoes,night,6,Free Shipping,1
1815,1567.31,Cushion,morning,0,Free Shipping,0
1816,8881.54,Nike Shoes,evening,6,Free Shipping,0
1817,13278.5,Cushion|Earbuds,morning,9,10% discount,0
1818,10409.93,Sports Cap|Phone Case,afternoon,0,Free Shipping,1
1819,12596.75,Jeans|Cushion,night,0,10% discount,1
1820,9768.58,Phone Case,evening,7,Free Shipping,0
1821,5171.32,Phone Case|Wristband,afternoon,4,10% discount,0
1822,8401.97,Jeans,afternoon,1,5% discount,0
1823,2744.45,Wristband,evening,2,5% discount,0
1824,11764.63,Jeans|Backpack,night,4,10% discount,0
1825,7129.06,Jacket,afternoon,7,20% discount,0
1826,9466.11,Puma Sneakers|Coffee Mug,morning,4,20% discount,1
1827,7685.04,Cushion|Sports Cap,morning,1,10% discount,0
1828,6433.34,Coffee Mug,morning,9,20% discount,0
1829,11160.76,Jeans|Coffee Mug,afternoon,7,10% discount,0
1830,9675.9,Phone Case,morning,7,Free Shipping,0
1831,1495.68,T-Shirt,afternoon,7,Free Shipping,0
1832,5196.11,Nike Shoes,night,3,5% discount,0
1833,12836.47,Earbuds|Sports Cap|Adidas Running Shoes,evening,10,10% discount,0
1834,5272.02,Phone Case,evening,8,10% discount,1
1835,9171.5,Phone Case|Sports Cap,evening,6,Free Shipping,0
1836,10649.32,Nike Shoes|Wristband|Phone Case,evening,1,Free Shipping,1
1837,11645.28,Jeans|Earbuds,evening,4,Free Shipping,0
1838,8749.76,Nike Shoes|Earbuds,afternoon,3,Free Shipping,1
1839,15729.38,Jacket|Puma Sneakers,evening,0,5% discount,0
1840,13432.4,Jacket|Phone Case,morning,4,Free Shipping,0
1841,1942.51,Sports Cap,afternoon,4,5% discount,1
1842,5137.22,Phone Case,night,0,Free Shipping,1
1843,5609.06,Jacket|Adidas Running Shoes,night,7,20% discount,1
1844,9320.85,Coffee Mug|T-Shirt|Jeans,evening,0,10% discount,1
1845,17138.92,Phone Case|Backpack,night,0,5% discount,0
1846,5385.53,Coffee Mug|Cushion,evening,5,10% discount,0
1847,14526.31,Nike Shoes|Backpack,afternoon,10,5% discount,0
1848,19045.53,Sports Cap|Sports Cap|Backpack,morning,5,5% discount,0
1849,3570.32,Jeans|Adidas Running Shoes,evening,10,5% discount,0
1850,13432.21,Jacket|Adidas Running Shoes,morning,4,Free Shipping,0
1851,18126.07,Backpack|Wristband,night,2,10% discount,0
1852,3857.2,Jacket,morning,8,10% discount,0
1853,13625.8,Sports Cap|Nike Shoes,night,5,10% discount,1
1854,13721.25,Phone Case|Cushion,afternoon,0,20% discount,1
1855,5021.97,Backpack|Cushion,night,4,10% discount,1
1856,9251.72,Phone Case|Nike Shoes,night,9,5% discount,1
1857,7870.6,Backpack,night,6,Free Shipping,0
1858,5967.82,Puma Sneakers|T-Shirt,afternoon,8,10% discount,0
1859,21991.57,Backpack|Coffee Mug|Jacket,evening,2,20% discount,1
1860,10696.39,Puma Sneakers|Cushion|Backpack,afternoon,4,20% discount,1
1861,15893.96,Sports Cap|Earbuds,evening,7,10% discount,0
1862,11885.71,Coffee Mug|Earbuds,evening,6,20% discount,1
1863,1758.81,T-Shirt,night,9,20% discount,0
1864,4159.59,Adidas Running Shoes,morning,8,5% discount,0
1865,3809.49,Cushion,evening,1,5% discount,1
1866,9763.62,Coffee Mug,afternoon,8,20% discount,1
1867,2517.43,Cushion,morning,4,20% discount,0
1868,3691.54,Cushion,night,6,5% discount,0
1869,9987.45,Wristband,morning,3,Free Shipping,1
1870,11592.64,Earbuds|Jeans,night,3,10% discount,1
1871,2335.26,Phone Case,morning,10,20% discount,1
1872,11020.54,Earbuds|Puma Sneakers|Sports Cap,night,1,Free Shipping,1
1873,9573.85,Backpack,night,0,Free Shipping,0
1874,16924.88,Coffee Mug|Nike Shoes|Phone Case,morning,1,5% discount,0
1875,8519.71,Backpack|Jeans,afternoon,6,10% discount,0
1876,8576.51,Phone Case,night,4,10% discount,1
1877,3543.94,Cushion,afternoon,9,10% discount,0
1878,3364.17,Cushion,morning,0,10% discount,0
1879,6299.03,Jacket,evening,9,5% discount,0
1880,7396.31,Sports Cap,morning,7,10% discount,1
1881,2164.04,Earbuds,morning,3,Free Shipping,1
1882,23065.14,Cushion|Backpack|Phone Case,evening,8,5% discount,0
1883,7782.22,Phone Case|Puma Sneakers,night,0,20% discount,0
1884,1162.62,Sports Cap,afternoon,10,20% discount,0
1885,11925.13,Wristband|Earbuds,afternoon,9,20% discount,1
1886,21054.42,Phone Case|Jeans|Adidas Running Shoes,morning,10,20% discount,0
1887,12967.07,Cushion|Backpack,morning,3,5% discount,0
1888,16274.2,Earbuds|Earbuds|Cushion,afternoon,8,20% discount,0
1889,4946.97,Puma Sneakers,afternoon,8,Free Shipping,0
1890,6913.72,Sports Cap,evening,3,5% discount,0
1891,18952.32,Backpack|Jacket,night,9,Free Shipping,1
1892,8427.93,Earbuds,night,10,Free Shipping,0
1893,5923.45,Phone Case|Wristband,morning,0,Free Shipping,0
1894,4368.45,Puma Sneakers|Backpack,night,2,10% discount,1
1895,5580.0,Adidas Running Shoes,night,2,10% discount,0
1896,9873.3,Phone Case,morning,3,Free Shipping,0
1897,9982.82,Coffee Mug,evening,6,Free Shipping,1
1898,12367.03,Earbuds|Sports Cap,morning,7,10% discount,0
1899,9795.4,Wristband,morning,7,5% discount,0
1900,5767.77,Nike Shoes|Phone Case,afternoon,3,Free Shipping,0
1901,8991.53,Backpack,afternoon,10,20% discount,1
1902,7056.73,Cushion,morning,0,Free Shipping,0
1903,5756.51,Wristband|Phone Case,morning,3,20% discount,1
1904,3750.61,Sports Cap,night,4,10% discount,1
1905,8683.11,Earbuds,evening,1,5% discount,1
1906,7437.37,Jeans,evening,4,10% discount,0
1907,11824.15,Coffee Mug|Phone Case,morning,3,20% discount,1
1908,8708.32,Coffee Mug,morning,10,Free Shipping,0
1909,7445.53,Wristband|Puma Sneakers,morning,1,20% discount,1
1910,2604.53,Earbuds,evening,1,10% discount,0
1911,17134.83,Cushion|Jacket|Cushion,night,6,5% discount,1
1912,9974.41,Jacket,evening,2,5% discount,0
1913,8701.68,Wristband,morning,1,10% discount,1
1914,12900.6,Earbuds|Cushion,evening,2,20% discount,1
1915,9767.97,Cushion,afternoon,1,Free Shipping,0
1916,1127.96,Nike Shoes,evening,3,20% discount,0
1917,6538.82,Phone Case,morning,6,10% discount,0
1918,2459.61,Adidas Running Shoes,night,2,10% discount,0
1919,9960.67,Coffee Mug,morning,7,Free Shipping,0
1920,7368.81,Earbuds,night,7,5% discount,0
1921,6878.65,T-Shirt,night,10,10% discount,0
1922,8585.99,Adidas Running Shoes,evening,6,10% discount,1
1923,6778.07,Puma Sneakers,afternoon,9,Free Shipping,0
1924,10882.26,Sports Cap|Backpack,night,0,20% discount,0
1925,11484.43,Adidas Running Shoes|Jacket|Jacket,morning,9,Free Shipping,0
1926,5098.25,Nike Shoes,morning,10,20% discount,1
1927,17015.88,Earbuds|Wristband,evening,0,10% discount,0
1928,5481.37,Puma Sneakers|T-Shirt,morning,10,20% discount,0
